permit_identifier,program_report_form_set_id,program_report_form_id,sewer_overflow_bypass_event_key,sewer_overflow_bypass_event_id_ext,sewer_overflow_bypass_description_text,sewer_overflow_bypass_reporting_requirement_code,sewer_overflow_reporting_requirement_desc,wet_weather_occurance_indicator,sewer_overflow_structure_type_code,sewer_overflow_structure_type_desc,sewer_overflow_structure_type_code_other_text,collection_system_identifier,permitted_feature_identifier,latitude,longitude,sewer_overflow_bypass_duration_hours,sewer_overflow_bypass_start_datetime,sewer_overflow_bypass_end_datetime,discharge_quantification_method_code,discharge_quantification_method_desc,sewer_overflow_bypass_discharge_volume_gallons,sewer_overflow_bypass_discharge_rate_gph,anticipated_bypass_text,anticipated_bypass_expect_limit_violation,anticipated_bypass_expect_limit_violation_text,payload_id,transaction_type,current_report_form_flag,replaced_date,replacing_payload_id,permit_identifier_coll,collection_system_identifier_coll,collection_system_name,collection_system_owner_type_code,collection_system_owner_type_desc,collection_system_population,percent_collection_system_css,payload_id_coll,received_date,transaction_type_coll,current_report_flag,replaced_date_coll,replacing_payload_id_coll,replacing_transaction_type
IL0029467,9,2,4970,1,sewer backup in basement,1,5-day reporting for noncompliance that may endanger health or the environment,Y,BAS,Basement Backup,,001,,38.720319,-87.687236,0.0,2025-10-20 12:35:00,2025-10-20 12:35:00,OTH,Other,15.0,,,,,294968518,N,Y,,,IL0029467,001,"LAWRENCEVILLE STP, CITY OF SSCS",CTG,Municipality,4164.0,0.0,275898367.0,2025-01-31 08:38:48,R,N,2025-03-04,278354897.0,R
IL0029467,9,2,4971,2,sewer backup in basement,1,5-day reporting for noncompliance that may endanger health or the environment,Y,BAS,Basement Backup,,001,,38.725334,-87.692168,2.12,2025-10-20 12:53:00,2025-10-20 15:00:00,BPJ,Best Professional Judgement,15.0,,,,,294968518,N,Y,,,IL0029467,001,"LAWRENCEVILLE STP, CITY OF SSCS",CTG,Municipality,4164.0,0.0,278354897.0,2025-03-04 17:33:32,R,Y,,,
IL0029467,9,2,4971,2,sewer backup in basement,1,5-day reporting for noncompliance that may endanger health or the environment,Y,BAS,Basement Backup,,001,,38.725334,-87.692168,2.12,2025-10-20 12:53:00,2025-10-20 15:00:00,BPJ,Best Professional Judgement,15.0,,,,,294968518,N,Y,,,IL0029467,001,"LAWRENCEVILLE STP, CITY OF SSCS",CTG,Municipality,4164.0,0.0,275898367.0,2025-01-31 08:38:48,R,N,2025-03-04,278354897.0,R
IL0029483,1,1,2761,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,PUM,Pumping Station,,001,,38.608688,-89.819574,2.25,2024-11-04 16:15:00,2024-11-04 18:30:00,BPJ,Best Professional Judgement,25800.0,,,,,278577294,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,1,1,2761,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,PUM,Pumping Station,,001,,38.608688,-89.819574,2.25,2024-11-04 16:15:00,2024-11-04 18:30:00,BPJ,Best Professional Judgement,25800.0,,,,,278577294,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,10,1,3932,1,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,1.0,2025-07-19 12:00:00,2025-07-19 13:00:00,BPJ,Best Professional Judgement,18000.0,,,,,288175323,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,10,1,3932,1,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,1.0,2025-07-19 12:00:00,2025-07-19 13:00:00,BPJ,Best Professional Judgement,18000.0,,,,,288175323,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,11,1,3935,1,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,7.0,2025-07-21 08:00:00,2025-07-21 15:00:00,BPJ,Best Professional Judgement,66000.0,,,,,288175362,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,11,1,3935,1,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,7.0,2025-07-21 08:00:00,2025-07-21 15:00:00,BPJ,Best Professional Judgement,66000.0,,,,,288175362,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,11,1,3936,2,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,2.5,2025-07-21 12:30:00,2025-07-21 15:00:00,BPJ,Best Professional Judgement,45000.0,,,,,288175362,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,11,1,3936,2,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,2.5,2025-07-21 12:30:00,2025-07-21 15:00:00,BPJ,Best Professional Judgement,45000.0,,,,,288175362,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,2,1,3273,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608764,-89.820001,5.0,2025-03-16 03:30:00,2025-03-16 08:30:00,BPJ,Best Professional Judgement,60000.0,,,,,279307733,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,2,1,3273,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608764,-89.820001,5.0,2025-03-16 03:30:00,2025-03-16 08:30:00,BPJ,Best Professional Judgement,60000.0,,,,,279307733,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,3,1,3291,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,1.0,2025-03-23 14:30:00,2025-03-23 15:30:00,BPJ,Best Professional Judgement,12000.0,,,,,279575634,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,3,1,3291,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,1.0,2025-03-23 14:30:00,2025-03-23 15:30:00,BPJ,Best Professional Judgement,12000.0,,,,,279575634,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,4,1,3356,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,25.0,2025-04-04 23:00:00,2025-04-06 00:00:00,BPJ,Best Professional Judgement,240000.0,,,,,280763490,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,4,1,3356,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,25.0,2025-04-04 23:00:00,2025-04-06 00:00:00,BPJ,Best Professional Judgement,240000.0,,,,,280763490,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,4,1,3357,2,Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606953,-89.810762,24.5,2025-04-04 23:30:00,2025-04-06 00:00:00,BPJ,Best Professional Judgement,144300.0,,,,,280763490,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,4,1,3357,2,Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606953,-89.810762,24.5,2025-04-04 23:30:00,2025-04-06 00:00:00,BPJ,Best Professional Judgement,144300.0,,,,,280763490,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,4,1,3358,3,W Schuetz,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.601103,-89.81042,23.5,2025-04-05 00:30:00,2025-04-06 00:00:00,BPJ,Best Professional Judgement,198000.0,,,,,280763490,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,4,1,3358,3,W Schuetz,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.601103,-89.81042,23.5,2025-04-05 00:30:00,2025-04-06 00:00:00,BPJ,Best Professional Judgement,198000.0,,,,,280763490,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,5,1,3545,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,5.5,2025-04-19 11:00:00,2025-04-19 16:30:00,BPJ,Best Professional Judgement,49500.0,,,,,281819245,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,5,1,3545,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,5.5,2025-04-19 11:00:00,2025-04-19 16:30:00,BPJ,Best Professional Judgement,49500.0,,,,,281819245,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,6,1,3615,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,9.98,2025-05-03 19:00:00,2025-05-04 04:59:00,BPJ,Best Professional Judgement,120000.0,,,,,282760902,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,6,1,3615,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,9.98,2025-05-03 19:00:00,2025-05-04 04:59:00,BPJ,Best Professional Judgement,120000.0,,,,,282760902,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,6,1,3616,2,Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606953,-89.810762,5.5,2025-05-03 19:30:00,2025-05-04 01:00:00,BPJ,Best Professional Judgement,57750.0,,,,,282760902,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,6,1,3616,2,Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606953,-89.810762,5.5,2025-05-03 19:30:00,2025-05-04 01:00:00,BPJ,Best Professional Judgement,57750.0,,,,,282760902,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,7,1,3878,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,5.0,2025-07-06 21:00:00,2025-07-07 02:00:00,BPJ,Best Professional Judgement,90000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,7,1,3878,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,5.0,2025-07-06 21:00:00,2025-07-07 02:00:00,BPJ,Best Professional Judgement,90000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,7,1,3879,2,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,5.0,2025-07-06 21:00:00,2025-07-07 02:00:00,BPJ,Best Professional Judgement,102000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,7,1,3879,2,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,5.0,2025-07-06 21:00:00,2025-07-07 02:00:00,BPJ,Best Professional Judgement,102000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,7,1,3880,3, E Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606938,-89.806214,4.5,2025-07-06 22:00:00,2025-07-07 02:30:00,BPJ,Best Professional Judgement,81000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,7,1,3880,3, E Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606938,-89.806214,4.5,2025-07-06 22:00:00,2025-07-07 02:30:00,BPJ,Best Professional Judgement,81000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,7,1,3881,4,harmon drive,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.618249,-89.820813,1.0,2025-07-06 22:00:00,2025-07-06 23:00:00,BPJ,Best Professional Judgement,18000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,7,1,3881,4,harmon drive,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.618249,-89.820813,1.0,2025-07-06 22:00:00,2025-07-06 23:00:00,BPJ,Best Professional Judgement,18000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,7,1,3882,5,W Schuetz,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.601101,-89.810435,4.0,2025-07-06 21:00:00,2025-07-07 01:00:00,BPJ,Best Professional Judgement,132000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,7,1,3882,5,W Schuetz,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.601101,-89.810435,4.0,2025-07-06 21:00:00,2025-07-07 01:00:00,BPJ,Best Professional Judgement,132000.0,,,,,287043942,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,8,1,3914,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,1.0,2025-07-16 01:00:00,2025-07-16 02:00:00,BPJ,Best Professional Judgement,18000.0,,,,,287865382,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,8,1,3914,1,Hunter Street Lift Station,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.608781,-89.81996,1.0,2025-07-16 01:00:00,2025-07-16 02:00:00,BPJ,Best Professional Judgement,18000.0,,,,,287865382,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029483,9,1,3923,1,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,1.0,2025-07-17 21:15:00,2025-07-17 22:15:00,BPJ,Best Professional Judgement,18000.0,,,,,288172050,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,278352760.0,2025-03-04 17:33:32,R,Y,,,
IL0029483,9,1,3923,1,W Wesley Street,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.606955,-89.80998,1.0,2025-07-17 21:15:00,2025-07-17 22:15:00,BPJ,Best Professional Judgement,18000.0,,,,,288172050,N,Y,,,IL0029483,001,"LEBANON STP, CITY OF ",CTG,Municipality,4400.0,0.0,275896219.0,2025-01-31 08:38:48,R,N,2025-03-04,278352760.0,R
IL0029530,1,1,2253,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 08:00:00,2024-12-30 09:00:00,BPJ,Best Professional Judgement,100.0,,,,,273866423,N,N,2025-03-06,278577385.0,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,278352643.0,2025-03-04 17:33:32,R,Y,,,
IL0029530,1,1,2253,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 08:00:00,2024-12-30 09:00:00,BPJ,Best Professional Judgement,100.0,,,,,273866423,N,N,2025-03-06,278577385.0,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,275896100.0,2025-01-31 08:38:48,R,N,2025-03-04,278352643.0,R
IL0029530,1,1,3196,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 10:00:00,2024-12-30 11:00:00,BPJ,Best Professional Judgement,100.0,,,,,278577384,N,N,2025-03-06,278577385.0,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,278352643.0,2025-03-04 17:33:32,R,Y,,,
IL0029530,1,1,3196,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 10:00:00,2024-12-30 11:00:00,BPJ,Best Professional Judgement,100.0,,,,,278577384,N,N,2025-03-06,278577385.0,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,275896100.0,2025-01-31 08:38:48,R,N,2025-03-04,278352643.0,R
IL0029530,1,2,2263,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 08:00:00,2024-12-30 09:00:00,BPJ,Best Professional Judgement,100.0,,,,,274209450,N,N,2025-03-06,278577385.0,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,278352643.0,2025-03-04 17:33:32,R,Y,,,
IL0029530,1,2,2263,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 08:00:00,2024-12-30 09:00:00,BPJ,Best Professional Judgement,100.0,,,,,274209450,N,N,2025-03-06,278577385.0,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,275896100.0,2025-01-31 08:38:48,R,N,2025-03-04,278352643.0,R
IL0029530,1,2,3197,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 10:00:00,2024-12-30 11:00:00,BPJ,Best Professional Judgement,100.0,,,,,278577385,N,Y,,,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,278352643.0,2025-03-04 17:33:32,R,Y,,,
IL0029530,1,2,3197,1,,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,42.30588,-87.970235,1.0,2024-12-30 10:00:00,2024-12-30 11:00:00,BPJ,Best Professional Judgement,100.0,,,,,278577385,N,Y,,,IL0029530,001,"LIBERTYVILLE STP, VILLAGE OF SSCS",CTG,Municipality,20579.0,0.0,275896100.0,2025-01-31 08:38:48,R,N,2025-03-04,278352643.0,R
IL0029688,1,1,3284,1,Manhole behind 1007 W. Grant. Derrys addition,2,Other noncompliance reporting,N,MAN,Manhole,,001,,40.444771,-90.688701,7.5,2025-03-20 05:30:00,2025-03-20 13:00:00,BPJ,Best Professional Judgement,3000.0,,,,,279412318,N,Y,,,IL0029688,001,"MACOMB STP, CITY OF SSCS",CTG,Municipality,15051.0,0.0,278354893.0,2025-03-04 17:33:32,R,Y,,,
IL0029688,1,1,3284,1,Manhole behind 1007 W. Grant. Derrys addition,2,Other noncompliance reporting,N,MAN,Manhole,,001,,40.444771,-90.688701,7.5,2025-03-20 05:30:00,2025-03-20 13:00:00,BPJ,Best Professional Judgement,3000.0,,,,,279412318,N,Y,,,IL0029688,001,"MACOMB STP, CITY OF SSCS",CTG,Municipality,15051.0,0.0,275898363.0,2025-01-31 08:38:48,R,N,2025-03-04,278354893.0,R
IL0029688,2,1,3719,1,Manhole 006 between Mcarthur and Lafayette. south of W. Kelly,2,Other noncompliance reporting,Y,MAN,Manhole,,001,,40.448719,-90.672684,4.0,2025-05-20 15:00:00,2025-05-20 19:00:00,BPJ,Best Professional Judgement,50000.0,,,,,284047870,N,Y,,,IL0029688,001,"MACOMB STP, CITY OF SSCS",CTG,Municipality,15051.0,0.0,278354893.0,2025-03-04 17:33:32,R,Y,,,
IL0029688,2,1,3719,1,Manhole 006 between Mcarthur and Lafayette. south of W. Kelly,2,Other noncompliance reporting,Y,MAN,Manhole,,001,,40.448719,-90.672684,4.0,2025-05-20 15:00:00,2025-05-20 19:00:00,BPJ,Best Professional Judgement,50000.0,,,,,284047870,N,Y,,,IL0029688,001,"MACOMB STP, CITY OF SSCS",CTG,Municipality,15051.0,0.0,275898363.0,2025-01-31 08:38:48,R,N,2025-03-04,278354893.0,R
IL0029688,3,1,3978,1,"4"" force main behind 1300' south of 1300 block of West Grant St.",1,5-day reporting for noncompliance that may endanger health or the environment,N,BRO,Broken Pipe,,001,,40.444171,-90.691837,1.5,2025-07-29 16:00:00,2025-07-29 17:30:00,BPJ,Best Professional Judgement,1000.0,,,,,288853900,N,Y,,,IL0029688,001,"MACOMB STP, CITY OF SSCS",CTG,Municipality,15051.0,0.0,278354893.0,2025-03-04 17:33:32,R,Y,,,
IL0029688,3,1,3978,1,"4"" force main behind 1300' south of 1300 block of West Grant St.",1,5-day reporting for noncompliance that may endanger health or the environment,N,BRO,Broken Pipe,,001,,40.444171,-90.691837,1.5,2025-07-29 16:00:00,2025-07-29 17:30:00,BPJ,Best Professional Judgement,1000.0,,,,,288853900,N,Y,,,IL0029688,001,"MACOMB STP, CITY OF SSCS",CTG,Municipality,15051.0,0.0,275898363.0,2025-01-31 08:38:48,R,N,2025-03-04,278354893.0,R
IL0029734,1,1,3142,1,Calunet and Circle drive M/H O07160,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.725512,-88.921182,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,22500.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3142,1,Calunet and Circle drive M/H O07160,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.725512,-88.921182,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,22500.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3143,2,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724593,-88.920578,7.0,2024-12-16 09:00:00,2024-12-16 16:00:00,BPJ,Best Professional Judgement,63000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3143,2,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724593,-88.920578,7.0,2024-12-16 09:00:00,2024-12-16 16:00:00,BPJ,Best Professional Judgement,63000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3144,3,Ashley and Boyton   M/H O07460,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.721999,-88.923171,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,22500.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3144,3,Ashley and Boyton   M/H O07460,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.721999,-88.923171,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,22500.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
